"","Duty","Intellect","Adversity","Mating","Positivity","Negativity","Deception","Sociality"
"17",0.566053450218317,0.324253313526879,0.401496280240372,0.265313331946463,0.396034432816699,0.374119360761165,0.106543650743362,0.370439706035836
"18",0.562635350031634,0.347886922805304,0.422101691553659,0.334990693052101,0.421225986387716,0.404647172913183,0.0704983817273596,0.381864176040696
"19",0.484928857358601,0.392047046470222,0.425496346872438,0.309755524316843,0.409672782221975,0.372712416036781,0.0487768948249752,0.395845299021192
"20",0.523300442241524,0.277761203173815,0.384471918133279,0.287743339454261,0.388928838790585,0.37607701745335,0.0172340788901975,0.276453081697156
"21",0.524334211316444,0.385997046340476,0.391619073290431,0.360047096745153,0.379454878555336,0.436691329457696,0.110934850547187,0.343194105377133
"22",0.515868508948215,0.367075252051289,0.381018801516384,0.291399749861762,0.437090496566891,0.439127554475233,0.0562278798316352,0.356919644817199
"23",0.552668321410078,0.336307852795149,0.406064703106287,0.33889038717209,0.396286176145672,0.37862287568358,0.144995964845933,0.329220685328446
"24",0.58426535480767,0.354149408432092,0.384718288961187,0.302520161621856,0.423527655674226,0.385844549993365,0.0921223269447894,0.379552530985144
"25",0.539022975621455,0.373344605466646,0.418297207459158,0.292474623180139,0.415184516726084,0.418164034942584,0.0666126545389023,0.348468815234736
"26",0.554961744081581,0.388718932121422,0.38738211949528,0.318777487529429,0.423254812015033,0.380998957018893,0.0701039988066705,0.360584163598997
"27",0.522214552892143,0.354168739766033,0.380855458980962,0.338002521661659,0.417418853261822,0.395201200703451,0.0581396449060724,0.375422086772641
"28",0.548052568491235,0.353606479194243,0.356119252799639,0.324621848451539,0.38483136608902,0.322659315296386,0.0545603384866735,0.356342017367318
"29",0.549964583053244,0.309683694778026,0.372440728201651,0.292206572196195,0.415049297597725,0.350259749091679,0.068694377046128,0.341444637881574
"30",0.545911212023125,0.307295135941852,0.370382686766315,0.252757041139322,0.441783350296113,0.362724913057795,0.0235250176299537,0.362584985609312
"31",0.544245865206197,0.315634736522391,0.377016691526896,0.266997021654699,0.357438365128151,0.312182990951221,0.0693770922613454,0.355563226141308
"32",0.566920411883321,0.34541886275383,0.384601646578662,0.309276594402996,0.388611554543836,0.360105729012235,0.0689806899119656,0.353582425028064
"33",0.541023803153475,0.334977493479944,0.396234719153932,0.311349781152185,0.423009094873477,0.374841643163659,0.0654101928006395,0.354854447737206
"34",0.497241888394036,0.30716513715209,0.347893118178244,0.283604725810927,0.319698954878704,0.274211187691512,0.00681547848690145,0.314741275943131
"35",0.52566854081518,0.368722144280474,0.37305638584021,0.343175238293994,0.381072447389874,0.388133727372857,0.0555431747498138,0.378303075053588
"36",0.547096234238936,0.410778928294702,0.432257992391965,0.426569615543967,0.458349639931397,0.432245302388771,0.0983618595735669,0.425812096390972
"37",0.512826077469526,0.394591096124884,0.361582614619751,0.39473311768847,0.546515348648798,0.449229630519575,0.0960642621597578,0.368375624918996
"38",0.554064030048183,0.404645758145132,0.38223391948165,0.42244336526449,0.479596671480566,0.453157864460621,0.0973488233052181,0.420921682318409
"39",0.553789032151108,0.38992946555976,0.40831575793525,0.375399555011518,0.432605153769117,0.403588962771606,0.0816253188457331,0.408099784139989
"40",0.533600426048233,0.430323413613276,0.35955934412985,0.409032923684857,0.499588911337117,0.479890746801035,0.142996378761731,0.369325531458396
"41",0.484560272496639,0.365463326250456,0.47573418943604,0.353082214578937,0.37588235242863,0.406941986798909,0.153316984751071,0.357018404758383
"42",0.543429594634316,0.38689437673541,0.356441775408327,0.417949289387017,0.457774077538811,0.405043236104137,0.0819245188713079,0.369050149954652
"43",0.612402353961732,0.421447049069155,0.414269966143762,0.433179363493025,0.483321598147925,0.46668170679092,0.130618582067502,0.423090288573476
"44",0.531556537642131,0.366793199512016,0.409189954479946,0.398518419067128,0.46905530538681,0.444725394105094,0.126732872339791,0.333246623568491
"45",0.511891424876258,0.267342411947559,0.306867366278052,0.252908218621177,0.387386865024987,0.312619469260619,0.0156054939097119,0.35712183529425
"46",0.499874665767268,0.275110913721813,0.352165292072222,0.356641123724085,0.355517794095968,0.335875125080287,0.0595051012243981,0.31269660841219
"47",0.511724977127626,0.347677685083748,0.39730845352938,0.289412198765027,0.398334960853247,0.378431251091313,0.0725919926703023,0.374945706508327
"48",0.556866309141761,0.364382815836316,0.4109827079479,0.362755767870434,0.416937964282607,0.403737917325607,0.108502248503343,0.373183671485671
"49",0.545661764500277,0.327727844588619,0.424402628632957,0.338481173892102,0.381793772945589,0.386060653084565,0.0534754735908471,0.408330654279711
"50",0.518245334233944,0.357121406954787,0.367288256773288,0.377545184808274,0.445314842652155,0.390889008047078,0.0847103570894039,0.361646208967458
"51",0.544607400477205,0.386848938786674,0.389970513104404,0.334953952873795,0.430230977837558,0.455437802342843,0.0761990557829304,0.459043993348614
"52",0.492343590569488,0.365999208377741,0.352805641985939,0.36123425619957,0.459936470876641,0.411400819720941,0.0596894232351632,0.326566766262701
"53",0.491845933987477,0.288920814295305,0.404337598288802,0.250402631997266,0.42608994101104,0.412138617165907,0.0772640630926149,0.343883172418778
"54",0.40913724684234,0.261585214679965,0.327946060143701,0.268512205523904,0.39646655247215,0.42896448709364,0.0841649603093008,0.346098677204948
"55",0.493990226280823,0.326158885029664,0.316964055640802,0.298655320927647,0.38400263389759,0.418839403142408,0.111993863947589,0.384149035970205
"56",0.51973263187631,0.29928231278129,0.382634354573469,0.224346310316777,0.375343961337769,0.317883933226565,0.00876233538367113,0.360852602044828
"57",0.553593674422828,0.343839712467252,0.410500660771654,0.365538886994331,0.468448749696765,0.391735327381809,0.0616168503622173,0.387402841599358
"58",0.581822920034406,0.315950419269504,0.384099662311311,0.326966504721208,0.435181528437503,0.353412450396466,0.0325259334309626,0.389013206704842
"59",0.511343104810045,0.311869987854204,0.322415153744269,0.376887316576698,0.467290617441799,0.391213983082489,0.11935288321046,0.287967978313332
"60",0.563686901868432,0.401503370691857,0.408363568276749,0.433584740093468,0.485879770521029,0.435928488119109,0.161729544957638,0.388183765665295
"61",0.451973067040408,0.279718901325311,0.319794094037824,0.349013158821644,0.364408215397938,0.329355843696678,0.0750255301639782,0.252214704006026
"62",0.447248836270145,0.306841861155932,0.309882757911628,0.414724844380473,0.468098257103765,0.386565969703781,0.0900954011255902,0.300371533340716
"63",0.528817244469674,0.292543003887873,0.366828026812818,0.325912661154105,0.474108345838241,0.401723820371663,0.0597076800273959,0.347136133631365
"64",0.470957143059272,0.298902641745813,0.338187823487258,0.278904888866235,0.400154326778874,0.352984393287624,0.0476569920887621,0.31247843027202
"65",0.572402478579624,0.375595827305872,0.410423310016831,0.312680300395284,0.444401767893041,0.412134971940993,0.0683447536194346,0.373896463027314
"66",0.459280753635822,0.38186062880907,0.395775969615848,0.325410120107275,0.450081393683884,0.433409524687704,0.0841670283303807,0.301092679583507
"67",0.460044356066499,0.316260850169191,0.354016926697979,0.324242823172,0.358675170528606,0.368161669259277,0.0536451468998164,0.29612878764544
"68",0.551072863305659,0.344404372394696,0.392781736727076,0.340551471717004,0.425418726346595,0.394591002353994,0.0826113287093381,0.360262303867888
"69",0.593793828475509,0.373474739757504,0.438028853487919,0.350798748411955,0.473666706029072,0.416724596697205,0.0622517620569944,0.401409492565806
"70",0.59811514081955,0.374827156662424,0.442742079326234,0.367277608957282,0.443319818093392,0.395984318887339,0.0864880278285499,0.400672429969039
"71",0.590115985968234,0.374602757024057,0.428135528568529,0.392628779657679,0.448254836961886,0.436495769796126,0.113054178238534,0.411531551022239
"72",0.423994810842974,0.300244765693701,0.296924163044661,0.393691990927699,0.364127926713278,0.354885151808544,0.1037166240601,0.257388623907524
"73",0.556143356864352,0.312490020170355,0.378831128719094,0.359931259453856,0.446341847325055,0.396307409782132,0.0533358643993697,0.3690620692124
"74",0.573577784283244,0.346359521481985,0.39597749993676,0.351918094609097,0.480045770537576,0.433989981723411,0.0804789741859763,0.350791030313319
"75",0.446544647009344,0.301507766153227,0.331556984382524,0.36740468247273,0.38640286734034,0.34812630282861,0.0863321311720253,0.261531752166399
"76",0.525858061225178,0.353769447064515,0.338091975727062,0.398277996165721,0.491804383060695,0.418603825583949,0.107387576473532,0.32396894109182
"77",0.483284266841249,0.315828326670555,0.306397626837904,0.361497057219174,0.427858992122204,0.384833760869779,0.101516831611968,0.30831196638985
"78",0.490234925670908,0.302899957175159,0.331810055124893,0.373476029041017,0.429772166583744,0.399107954917938,0.096430929673367,0.302688812052664
"79",0.457188505570048,0.239227380074735,0.316760864964324,0.283379002818568,0.395287034260207,0.361798977399373,0.0480726367386011,0.253132307157476
"80",0.577662208240438,0.316545548536575,0.368676552634121,0.323133098863304,0.434075671900464,0.377347508264527,0.0378964635321896,0.331231200908731
"81",0.523154423619347,0.379116830674404,0.420748097103828,0.333090953954785,0.440386783070766,0.446339041939209,0.101363722906965,0.371836227163314
"82",0.431132297315411,0.252542740275554,0.280618108186206,0.234400790972346,0.351596090464317,0.297928265300491,0.00603278638475914,0.283741269305675
"83",0.311378437022209,0.167157322475654,0.244071314517128,0.273516954383895,0.282121840004496,0.212551000014158,0.108215047995722,0.183691080378889
"84",0.460770980143893,0.306202901991764,0.372353965498989,0.26094398977015,0.342361116935103,0.374823328834249,0.0579091487645525,0.319950629206967
"85",0.515402610650278,0.343339988339516,0.37592420739643,0.279410480669075,0.431539757477604,0.364104738202041,0.0920394708207982,0.370532710729554
"86",0.55748279646587,0.336021616905138,0.414710415153508,0.345713725471322,0.432807988626009,0.394490953545565,0.0602655795060334,0.400056701982352
"87",0.558457218897585,0.319891977988892,0.410642558225849,0.296157865132919,0.424328212364604,0.369827795235775,0.0309464360995544,0.405870311161965
"88",0.55419405212422,0.34940841576714,0.411881365180207,0.372782502021879,0.46120772377224,0.417035288584941,0.0920599939725606,0.367361736151089
"89",0.558637497180936,0.363307881945995,0.426100970191809,0.40549905712857,0.462152063344413,0.405820269302141,0.0881077214355893,0.363241142150114
"90",0.519158089472937,0.361152624069712,0.421456891238807,0.395831869650236,0.48756744677072,0.454427909225543,0.132623649552968,0.361726957563179
"91",0.552263563315364,0.351432090898668,0.380490796925508,0.395885599672271,0.437775450287036,0.405684911841877,0.0879798548882487,0.3348415655841
"92",0.54434818357019,0.36134055163194,0.407282511353833,0.4065149049521,0.451164961773931,0.409251104273874,0.099694485799482,0.377202149290631
"93",0.539809510433274,0.374309417636548,0.400504875518067,0.408006551520485,0.440910947949229,0.384382318832141,0.090210245913226,0.382310879299948
"94",0.57157553247823,0.355500859810014,0.363480690281217,0.375744370662096,0.457169749954847,0.421867725001707,0.102607844874404,0.35502894024331
"95",0.573799255781569,0.317846462315077,0.380261373889314,0.263032069093874,0.392479793549159,0.342904132200475,0.03507360923953,0.414161734627952
"96",0.480188188461469,0.283041003132737,0.376956636306274,0.328826193882888,0.402521117146705,0.371925789345568,0.0897633948754513,0.316458280771064
"97",0.564917610625051,0.326620492646737,0.398877842481076,0.35202409680363,0.433172235417432,0.378601633360314,0.0494529168529567,0.387699897192574
"98",0.587093984854808,0.31466647216426,0.427978756280375,0.323780018867633,0.405442069239156,0.337803758677427,0.0619640001077651,0.380524718164712
"99",0.549505674576851,0.302780860937051,0.401280869025019,0.305566551335769,0.431884878211589,0.385675416245947,0.0554268165539154,0.344348319619165
"100",0.55200523416067,0.357813408674757,0.450495620138662,0.356392317761346,0.458369069605225,0.437020621146935,0.131980599251736,0.363238242478479
"101",0.592360564056243,0.363780586139116,0.441459971377704,0.352688049117536,0.40326014627473,0.410885979631385,0.0972852851551296,0.40325085267063
"102",0.612664193615845,0.365307487785584,0.482086198552134,0.353011729860624,0.447733245281002,0.426313626514428,0.105680138503871,0.404521505945359
"103",0.593672866143382,0.324091882801822,0.412747559346076,0.393126914950213,0.38066875391986,0.40356428995441,0.112719541765104,0.362648186152175
"104",0.580879238948248,0.363317239162502,0.429717684827203,0.347405898460285,0.456942836373086,0.462273742573716,0.137077444240873,0.396569639884275
"105",0.560959526106078,0.317876410384547,0.396176935101526,0.397839763334123,0.429050402676048,0.440482100591757,0.111283780894,0.372552501359745
"106",0.508913736375718,0.357833549175684,0.383084301853215,0.403477581799298,0.472436691800635,0.431374772971236,0.150191232539852,0.372991143723605
"107",0.569937027278929,0.355418087381982,0.428486965215889,0.369415272379369,0.452130817384195,0.445720896518495,0.126551025329913,0.400538089166912
"108",0.593120389781607,0.38637984372549,0.466631261334954,0.365617182015418,0.493094786642972,0.459676799962817,0.145872850847467,0.399996311040453
"109",0.570029261416213,0.340770411721296,0.437233948734836,0.304628069556297,0.423340775119375,0.398511394541545,0.0610020883877053,0.453977338310209
"110",0.495040903833592,0.300350989618299,0.283545077697706,0.298714367765868,0.34887927653198,0.311354872159025,0.0771610428828247,0.345115089930267
"111",0.570992295469027,0.352895920716326,0.400928000147035,0.330545348600863,0.437511028380521,0.434754782588196,0.0799609033754459,0.404187755552702
"112",0.465137249350444,0.269777942267629,0.333530469404936,0.327919636642207,0.401352838299953,0.329092329907419,0.054525808265427,0.30818934884972
"113",0.54361782620784,0.351839710115453,0.445384753351325,0.371479734294241,0.46198906048083,0.418587621656536,0.068798997729711,0.418577320786073
"114",0.569466524705712,0.388806030967063,0.409988925536418,0.41285915395751,0.477518874930805,0.4580306181499,0.125918612072749,0.377251519044923
"115",0.492217799459164,0.331507561695135,0.401363780526318,0.351959094234175,0.437686993940858,0.419386317208462,0.0978728097093442,0.295160722493097
"116",0.573662882918107,0.383507881906117,0.451645782893179,0.405679608411417,0.48162965964868,0.46586478368187,0.150281962636543,0.368919214115104
"117",0.569339303786584,0.34740130170049,0.410200900547577,0.383753321275554,0.441955236212287,0.388863777050558,0.122507975567813,0.365156411914959
"118",0.567252813802304,0.350737056782502,0.408196931592138,0.382152527576705,0.438160900004488,0.461368094841478,0.140802426018155,0.343469622596871
"119",0.596641985236018,0.416794055812036,0.454066029695639,0.383488828872339,0.481523181503727,0.488865835646325,0.120871086458902,0.419464814686622
"120",0.547558790819999,0.336677613175975,0.429783447894904,0.314672475934178,0.421249640374077,0.384780817903148,0.0609825508368475,0.417062069970832
"121",0.483901740937857,0.310607183509716,0.376917152922425,0.379811425041479,0.43401720342378,0.410284219038728,0.119727944531159,0.315437792332762
"122",0.553780386575398,0.34348845292586,0.433005420168302,0.35086715484874,0.439328508700397,0.408333327316807,0.0737625437161833,0.379346391231315
"123",0.44699480314542,0.33887648906603,0.336221442707495,0.305455861871451,0.321966063152205,0.265827419105582,0.0827764066227138,0.248689136802362
"124",0.540812965574157,0.350654706921844,0.429623470751069,0.355627213441532,0.425649989389559,0.382999852128299,0.0886666816514799,0.357937761814119
"125",0.588708009766016,0.364706776132377,0.446528811709987,0.379790329417745,0.450504427121163,0.459673281733242,0.140301591472414,0.41224279610957
"126",0.570656054725025,0.402202087091706,0.438955045076324,0.381613509580185,0.467943450734199,0.478546063225987,0.15460877942498,0.4129078809445
"127",0.567596916591512,0.356297481155729,0.399855643413285,0.376715261853422,0.453169827452888,0.454891514130159,0.130736552378028,0.369299490385587
"128",0.544553601367053,0.349838552736412,0.417957609535635,0.39928729467063,0.394016304344573,0.400045773237755,0.188222767415356,0.35801843467166
"129",0.3853172044565,0.201266080201942,0.324558655121819,0.263513095341408,0.383317051056624,0.338120299057633,0.0319346845779054,0.206648865926261
"130",0.555218325128754,0.334472214462648,0.440161715778075,0.38995373699688,0.43688835881434,0.408055771683358,0.149162252697424,0.363821533089554
"131",0.618560538588985,0.40858183908126,0.475540539545364,0.360564448955155,0.491246642509717,0.470304932542483,0.135312246164718,0.407812262896657
"132",0.584970653340821,0.361052924670146,0.461133634036044,0.337405006027248,0.482553635814098,0.446087196311756,0.0959861369075202,0.415969759396336
"133",0.57346891742815,0.352174542914277,0.417667181510751,0.338056081950288,0.440107263644181,0.425843612936352,0.0825660358070735,0.392770848965185
"134",0.588667595340918,0.367766639175903,0.427970004498843,0.374263066637391,0.485397655471121,0.433418488850376,0.100113111417802,0.39808778245533
"135",0.578265197047336,0.357548221905449,0.421822682833452,0.329613662175591,0.451376644648859,0.400997459440926,0.0838366623685418,0.363350299903448
"136",0.602781657695958,0.366397916113598,0.399909735630475,0.352043868165461,0.459033475643592,0.407807934423882,0.112756475732808,0.348452960870386
"137",0.556667391814059,0.3861220535856,0.399814758208974,0.395726979848489,0.48828099258405,0.463034489593886,0.164357894854706,0.341339350632306
"138",0.50960598885486,0.326556450292341,0.313684003348073,0.323482962079537,0.410532427376169,0.315523034661066,0.0538589597302138,0.315200588361202
"139",0.500604237356703,0.318611742438476,0.346082678868277,0.317603760724812,0.41928497091932,0.324696706802954,0.0218322665322925,0.307923377660724
"140",0.533439033706443,0.359373275446959,0.370617765525831,0.339131485042222,0.409980881603302,0.389118858212035,0.0314624237203961,0.371150087101562
"141",0.553981870748289,0.344489542364791,0.387822566287089,0.344946013000423,0.442291269522039,0.38958190654251,0.0550371317850076,0.376031621294691
"142",0.53698495076675,0.340270117167043,0.416436148181436,0.353611150152979,0.441251512513495,0.39050473241737,0.0717631274574103,0.348348129720399
"143",0.499971911647761,0.34834427546801,0.354610372256334,0.388657445726143,0.484943186815709,0.439427242294843,0.103245753648934,0.333385057035537
"144",0.554319676268072,0.379887692322411,0.432922539233541,0.355880193323844,0.463717055906793,0.416949977037891,0.103688995393291,0.378511851502239
"145",0.535327239141703,0.355206018561052,0.391069221672732,0.369195871776189,0.49034754346828,0.478561629171236,0.11665406132036,0.298470934736837
"146",0.507048021401052,0.33928192267701,0.358355098111007,0.338506601168438,0.462791894822837,0.41300048076687,0.0576451980921429,0.289000471415756
"147",0.45270030247563,0.36095629389863,0.410977935463984,0.397614790300474,0.454584987181338,0.437562107453986,0.138325070843193,0.31757557210323
"148",0.548685944241349,0.342662977629275,0.33777906510229,0.312836470543529,0.41684798997454,0.35622737438236,0.0269923630066203,0.350350855205819
"149",0.565404255713037,0.335207824393314,0.380838134485879,0.381324125772817,0.427144305810237,0.420420429073346,0.0765741930166911,0.321813178094842
"150",0.558138692319677,0.397130866772053,0.389296454389373,0.43234666569726,0.495990973956179,0.461681309885462,0.126784438029797,0.370870710408892
"151",0.107620744269274,0.181531138018371,0.214306028440543,0.272720854708475,0.258504437737203,0.202286052748008,-0.0348382686914634,0.0951821436099663
"152",0.515867826891664,0.380156089964432,0.320767998430056,0.418140499047711,0.476191174864959,0.454131665107514,0.139006031314559,0.27930354824551
"153",0.57207873865661,0.338301733199693,0.418755418236233,0.330557225308825,0.435326245078698,0.416762133988575,0.0918390655856882,0.340667816551516
"154",0.55766043223212,0.369796087922424,0.409147542393654,0.371572091110567,0.460170476245628,0.446278203965673,0.125704894951702,0.351493043670791
"155",0.51968388325173,0.352258611126735,0.399611044267258,0.371703831145684,0.459961809423084,0.4087312903384,0.083634153772221,0.313209625531083
"156",0.430487332601317,0.330017253076353,0.304978162457114,0.335883957446333,0.435752432788624,0.389214263844412,0.0394306332464442,0.260450566594783
"157",0.555090846849247,0.359647127574123,0.411920149611877,0.290644815718572,0.378441996479253,0.375660687362052,0.0406069824104208,0.359916448379274
"158",0.538530036946702,0.322798525778992,0.368973100860385,0.372194616636357,0.440960221709367,0.415453120817363,0.0586672366210498,0.315698930808648
"159",0.515924884296497,0.364721077963906,0.423778734063763,0.366621972172543,0.446340943620523,0.4233870999585,0.105039305927078,0.348343110441509
"160",0.498879049821546,0.389099634599591,0.386022332668213,0.41241429679332,0.497605764032286,0.483714203063671,0.139457564054213,0.333624272851772
"161",0.570283132511386,0.361819459907422,0.402491125563301,0.370291358150355,0.47831584592813,0.419590772492575,0.0924209606097427,0.338986650115657
"162",0.459880631145334,0.276017887865214,0.346424478100717,0.305875370057605,0.412075284490616,0.365985502282035,0.0233467311015494,0.251935820953989
"163",0.472957043523994,0.342702461453237,0.364619935018299,0.380948255927337,0.391065135581792,0.381847460178365,0.100678423412247,0.294468639014052
"164",0.584651113507649,0.383652901001941,0.419974737988029,0.374726974534809,0.49058816810466,0.457568743642886,0.108677846079792,0.369741864909387
"165",0.528012441211212,0.315399636439223,0.383507867020871,0.351893838777475,0.397422063557186,0.369682175020175,0.0326275110368791,0.314816923313168
"166",0.506768871868317,0.313544460438669,0.343981408590738,0.299588236052527,0.363489032950662,0.359981600924816,0.159758535802005,0.332483247384574
"167",0.474891567009658,0.331967321987024,0.340662758867999,0.402949659751201,0.438882966428428,0.396714467112089,0.0962241234575129,0.29420310887887
"168",0.57990278610258,0.37706222796222,0.359102638205045,0.387997473297324,0.425482902817559,0.392629478752783,0.093698597270602,0.409832334190871
"169",0.527624682122171,0.378765870842347,0.365156961411829,0.41812798119846,0.55056315812592,0.444939022103495,0.114891274498514,0.327968335849387
"170",0.171409103914576,0.115875939855611,-0.00208235730804372,0.142677874181731,0.0967757400500823,0.137176792385779,0.0366314545755294,0.0523779037285927
"171",0.540428289178462,0.374723935049065,0.356640374699208,0.388854643228192,0.523674223437026,0.430791729210785,0.085851225415156,0.356677171450037
"172",0.54608548038632,0.335745204434927,0.388878668141483,0.309614752897482,0.408558367928337,0.388015152541789,0.062030192587673,0.394326530988448
"173",0.438941815898609,0.267849519164275,0.251698623462391,0.270338552745024,0.322275082507343,0.330176703584356,0.0415980608336836,0.293145828672388
"174",0.451362250209181,0.368662571846696,0.405067690141697,0.40169888175278,0.420665026355545,0.371247630290345,0.0913751644264218,0.343871324000986
"175",0.50472715227812,0.293916076952647,0.308985009772511,0.31539314476261,0.381643362161163,0.360468892187971,0.0558502837117393,0.295764573801967
"176",0.501324868187336,0.347181155937686,0.387315393134386,0.412087218791077,0.501908250546691,0.484493995212736,0.109096869811787,0.338518794603561
"177",0.588998876877433,0.395710596475709,0.424389386806083,0.416835254887818,0.490850467751093,0.452314166642789,0.123216094214873,0.399135046654361
"178",0.502199276726785,0.376906896407838,0.325447437830872,0.396449252846367,0.486431140444831,0.417806935567777,0.112053631671311,0.297521147440276
"179",0.587538994029342,0.376352352696588,0.389860430720555,0.429864443240883,0.464867479426091,0.432114352645665,0.114184148375785,0.376181419172063
"180",0.509185082099281,0.375654900751462,0.317949755074672,0.438204232406052,0.444744253095943,0.440550567481607,0.140774197307162,0.294740174500176
"181",0.482220797580632,0.341670802303481,0.369448601296279,0.38880012942325,0.518883123883333,0.441306421701872,0.10078395784156,0.300287068362476
"182",0.564156659296679,0.39894704769388,0.37732957096202,0.406721705234592,0.453000364022192,0.411972431754114,0.0794656050095516,0.353986895922591
"183",0.539163318970622,0.390774839584643,0.420581762284175,0.40068038886188,0.468955915090936,0.475171680667599,0.126655123467824,0.336068253097513
"184",0.541437761920818,0.383164482324626,0.378277771566902,0.368381322236031,0.473025282509242,0.438881454492157,0.101870829625743,0.336202216064367
"185",0.54774967919553,0.348130650149089,0.346968452410319,0.38872985501067,0.462900223553415,0.409811477081276,0.0893659479839861,0.342794943993306
"186",0.546855655750888,0.336929830843202,0.373037601341318,0.343422625667784,0.443970381794244,0.375176162725834,0.0884454503471631,0.334028610184394
"187",0.502428227090329,0.318404841318767,0.300976168450907,0.282743573640936,0.47130270451719,0.398363326321592,0.0714086677645176,0.36086720022023
"188",0.521142083584743,0.299096988570252,0.385359470974617,0.304207175088263,0.423065584953,0.372334851463408,0.0186904098977023,0.358833999782177
"189",0.602673119437397,0.362495574810503,0.397882519041269,0.314539587794582,0.432003553985602,0.393978785329867,0.0481804175794955,0.357223506243158
"190",0.578616061249824,0.380885395643691,0.385394432894631,0.378460806701802,0.501490452902544,0.442204227253279,0.0494410717813869,0.382673431920126
"191",0.484578979467364,0.363917368498417,0.397491075297549,0.399636080413239,0.469886799367169,0.435785364530055,0.110818416624934,0.305346464641533
"192",0.603230788520876,0.39187623102323,0.40248863534762,0.379909292070562,0.461532057613127,0.456567455958099,0.146003931781077,0.382320711748586
"193",0.533146145791886,0.340525199750602,0.420276913987821,0.38280646954622,0.410643201916051,0.424669158509878,0.11433669030428,0.351020735293276
"194",0.568009419608996,0.370592030042694,0.402899134038248,0.391482754926105,0.467759538699692,0.411519970381499,0.0899855381014779,0.354691440366396
"195",0.512557816018924,0.354473988601583,0.378931710851415,0.355737366751216,0.415579655452675,0.37874222262505,0.0984849460586675,0.384628399306446
"196",0.598387035589213,0.376393081277447,0.376918635024118,0.383675153700504,0.470235854798806,0.412691958944813,0.106552106415861,0.364289201262636
"197",0.550948708011851,0.374987135668536,0.396979455912784,0.373208883035711,0.435735897666693,0.434957895894302,0.1286285056225,0.342122632135695
"198",0.526686256813015,0.326257741623743,0.372145748539887,0.350687435907892,0.385767152559675,0.352156514602269,0.0552384639580489,0.324723350679291
"199",0.505145192061532,0.34900991425853,0.319334972556486,0.411613425475807,0.527450312365237,0.425711739310872,0.0448232060241586,0.347518779017175
"200",0.527757040413228,0.305993627308729,0.387414386877476,0.330005367591478,0.385871582362155,0.335865039385728,0.0384151614591965,0.309694949526395
"201",0.461414116745807,0.260717641426299,0.330388152444191,0.262775266288979,0.301488938170604,0.316752392373244,-0.0485586377782035,0.229829648134117
"202",0.574018083433575,0.33737457393432,0.438516964321015,0.349163159166508,0.394682613250237,0.417171494684596,0.111503369770273,0.376442304155548
"203",0.386108509880696,0.210681852482554,0.322613292085736,0.261091616951927,0.364796173258332,0.316495658960148,0.0165667621945179,0.216377580807857
"204",0.549862676168704,0.386484936691212,0.398349569117774,0.39202299926768,0.432982562723526,0.435689573817305,0.102721565698755,0.394216166370469
"205",0.601751140968876,0.355248898753142,0.46842802546436,0.346157392921198,0.414538695949795,0.427169725662072,0.100308217418463,0.396194992274347
