"","Agency","Progressiveness","Communion"
"40",0.100708143085724,-0.0384208135719388,-0.00277225296938413
"41",0.0732095612364074,-0.0367163495615968,0.0839074474455957
"42",0.113506771043053,-0.0273881675163673,0.0370875220843824
"43",0.0941267885623433,-0.0620698382540534,0.0368371027676141
"44",0.0940571119461099,-0.0142326504283303,0.00682982415770259
"45",0.148518394521405,-0.0528620428028762,-0.0114415752517176
"46",0.131556479934275,-0.00452469647094596,0.0362249160173557
"47",0.095764353240878,-0.02770700960858,-0.00777910871866746
"48",0.0980129513909514,-0.126733543945762,-0.0278795010978169
"49",0.108439912179149,-0.0588282916853423,0.0146106329715022
"50",0.115021087664284,-0.141809831201946,0.00724946545515626
"51",0.0656876628197892,-0.0632247518298697,-0.00841291873953142
"52",0.134600952268635,-0.0519798423275929,0.0143955717637775
"53",0.101518517996783,-0.0840491554701608,-0.0180459638353663
"54",0.0433042548146235,-0.0771689731545315,-0.0822379464102516
"55",0.0399391281082731,-0.0880250359863407,-0.0278576323905846
"56",0.170875714790495,-0.0409954259683783,0.0223178198104288
"57",0.129149161519484,-0.0513000187975396,0.0452336724303294
"58",0.150909424391266,-0.0607845458700016,0.0156915249968964
"59",0.127069955956706,-0.0102230415932813,0.0312762490787367
"60",0.109004307133184,-0.0769451413023364,0.0301380835278625
"61",0.127465311083825,0.0255363678519263,0.0192060814159717
"62",0.120219129856078,-0.0304931142050258,0.0195873847544713
"63",0.171194096062678,-0.0577108053757069,0.0477924718488625
"64",0.139651759789319,-0.134483528044968,-0.00680333608687615
"65",0.140094315147283,-0.0924873209340774,-0.0129683151125385
"66",0.181948816697966,-0.0766138273139624,0.0909087847053307
"67",0.17086795074341,-0.0522508169212093,-0.044773866230318
"68",0.1090603307105,-0.0491325709807418,-0.0054338021570815
"69",0.113572847813796,-0.0457368259258773,0.0550379952768115
"70",0.137467605781029,-0.0835564687855485,0.0240048034660217
"71",0.0908790163446579,-0.0637538959006862,0.0181410482737221
"72",0.0773178028328427,-0.122382441750889,0.00719266499137354
"73",0.0920478032576467,-0.0732850696180391,0.0203945149170104
"74",0.115000934258361,-0.0644357300052697,0.00609488726567888
"75",0.0720558184923399,0.0144168628856322,0.0107581828151822
"76",0.110853315851081,-0.0648695265815074,0.033927873261569
"77",0.107247193477293,-0.0256033155844574,-0.00453988858268194
"78",0.104754678734377,-0.0775829258790049,-0.0223926058052087
"79",0.0693420272361465,-0.103020023820886,-0.061823184270152
"80",0.124809826874879,-0.0766079801933929,0.0146954719106238
"81",0.0885493592799135,-0.0833516193007276,0.0309705894101792
"82",0.0988267274630192,-0.125620043806597,-0.0223362651424072
"83",0.00972857140909293,-0.0595551248676929,0.0558045874048858
"84",0.0911591677096014,-0.104483953636294,-0.00139413648622286
"85",0.134578283527249,-0.0930205286544599,-0.0250529112020311
"86",0.0937415284527597,-0.0374564321157111,0.00950488184212872
"87",0.124317459344528,-0.0698460863869266,0.0116297210587668
"88",0.121967173513928,-0.100097833004662,0.0416101748403138
"89",0.125526864078165,-0.0882486149083864,0.0479250036980921
"90",0.0638613562940526,-0.0343505490395001,0.0268994098133053
"91",0.117670019530617,-0.0711385617742361,-0.00583568710073715
"92",0.128793173038736,-0.0697479362057625,0.0325717425512695
"93",0.128689952312786,-0.0381187692634971,0.03272541249087
"94",0.0976317748534235,-0.08696683925616,-0.00340727973287742
"95",0.116212458304004,-0.085842896181456,0.00114001474559174
"96",0.104351242398788,-0.10963352150655,0.0408635491207566
"97",0.0977639795798845,-0.0572177301068386,0.020576639319706
"98",0.142643649038045,-0.038779957750221,0.0349072491410985
"99",0.121417841921428,0.004202744445478,-0.00163723286370816
"100",0.0638204350979917,-0.0356161663980518,0.0258850084718558
"101",0.109717571708809,-0.0506470144433746,0.0187036409062103
"102",0.122699180223613,-0.0470584904191612,0.0344710998051798
"103",0.103664966620285,-0.0335069927969342,0.0341722274470939
"104",0.066063305130895,-0.0572643455008691,0.0211268565150095
"105",0.0789988152389632,-0.0655078918499835,0.00472769601940329
"106",0.058532221778714,-0.0203956722465564,0.0482526774849192
"107",0.0950129885238973,-0.0503592301546172,0.0124328608359944
"108",0.0828566541014936,-0.0129512566783242,0.053720968385909
"109",0.114400427090414,-0.14399101802672,0.0246652789403821
"110",0.109815883445947,-0.114611130974025,0.00692707186322197
"111",0.105070723147631,-0.0748043327811462,0.0140278508942741
"112",0.110072633402687,-0.0994110296827424,0.00330887628377148
"113",0.112006441075107,-0.0743794454768764,0.0306478213175143
"114",0.102407464152989,-0.0749358740898866,0.00408769890089106
"115",0.0825848675879783,-0.0184625439083548,-0.00909280150250791
"116",0.0757219810411951,-0.024492327063411,0.0554270894627997
"117",0.0639574118010166,-0.0499872655639323,0.0274663383861764
"118",0.0703780448155724,-0.0370253605905664,-0.00249948080895718
"119",0.097932047542888,-0.0714784628144911,0.041202555189725
"120",0.11840218437622,-0.115633551917819,0.00111486223069318
"121",0.0781878369435902,-0.0824350909260229,0.0178728098157426
"122",0.105688653247414,-0.0482735226113364,0.0177817073502282
"123",0.0392171455894443,-0.0357328520011253,0.0735904873917295
"124",0.113153125390515,-0.00186001880679651,0.0419632029126153
"125",0.111924214609229,-0.0404441714368594,0.014695437794301
"126",0.0631928901391009,-0.0562765001519821,0.0378560376805916
"127",0.0588222935209246,-0.0546061466249889,0.0112671406966552
"128",0.0390798776794346,-0.0361789389595458,0.0379843301625047
"129",0.116440442571929,-0.0394936211952963,0.0220432888556278
"130",0.0709472460099843,-0.0490276588589459,-0.0158528534452546
"131",0.0932892748306295,-0.0550888226227685,0.0230531229958227
"132",0.0895233047228539,-0.0594007155767819,0.0438023260790943
"133",0.113923501483404,-0.0914638498372028,0.011000785635019
"134",0.109232855169912,-0.0685783001799065,0.038782442090789
"135",0.112447541850411,-0.0443602000523889,0.0253009192878882
"136",0.123532001250532,-0.0445520204810829,0.024873230952501
"137",0.0923924104791494,-0.0544575417681781,0.0119158893018329
"138",0.122539618423268,-0.0559654394487383,0.0330412173124953
"139",0.132826535585541,-0.0741874552792898,0.0103568113929602
"140",0.144465637753865,-0.0375489803292709,0.0287428626366888
"141",0.125779809859677,-0.011158342101027,0.0390555277477731
"142",0.127005569018693,-0.0294448382919608,0.0291951268327584
"143",0.0868412122269635,-0.0373781249500988,0.0456709918764827
"144",0.108563198315825,0.000613049081353708,0.0407910708269986
"145",0.0974045166486757,-0.0295919477580411,-0.00448942554495367
"146",0.106366488134666,-0.0623881702424406,-0.0126256958193578
"147",0.0797783425872052,-0.119967740426039,0.0808461071156136
"148",0.151533618811135,-0.0935804972915466,0.00569068497224494
"149",0.11219377111025,-0.0408964033837135,-0.00139481996631492
"150",0.0892146485347767,-0.0412924156094995,0.0561368355114441
"151",0.0876533582639091,0.0420373630912818,0.144307153113119
"152",0.0939293482622387,-0.0386863455670923,0.00916271437738217
"153",0.0814385215973587,-0.0357458679410329,0.00734043947048521
"154",0.0964428787104165,-0.0375609430348965,0.0261706171823369
"155",0.116979754851577,-0.0343402567111074,0.0418698711030409
"156",0.133953685049105,-0.0831800628440356,-0.0532680387455282
"157",0.128332886270583,-0.105697403881175,-0.0102255230176236
"158",0.113934653998853,-0.0111634472932186,0.00520498716862847
"159",0.100980905636046,-0.033549178333601,0.0135811048782421
"160",0.0649409480668451,-0.0166864386009174,0.00339832379486935
"161",0.113048522792906,-0.0534204524171479,0.0158419397834211
"162",0.14449732843283,-0.0215970051353533,0.0333211878768026
"163",0.0781036971922869,0.0212858839391859,0.00395342001088206
"164",0.1080188583556,-0.0382644839295545,0.0328312552492174
"165",0.107709852113085,0.00795203621846384,0.0270161545830942
"166",0.0786127285678232,-0.0439428246704967,-0.0353938852950876
"167",0.0875472144384199,0.0336580257232167,0.00558461803576362
"168",0.12386489388819,-0.022573750338899,0.0234244099833891
"169",0.122509423497598,0.00928013640032572,0.0615781525300451
"170",0.0159141242740385,0.0564350233816151,-0.0631456876188553
"171",0.145361226804418,-0.0455398759827614,0.0352906324090524
"172",0.0934085309742842,-0.0687247721008398,-0.0163861576448539
"173",0.131313891804603,-0.045038818461831,-0.000579527518148472
"174",0.124811728948941,-0.0967912958697519,0.139190330509701
"175",0.165153962268588,-0.0175695531936741,0.00669572297200985
"176",0.0600372959477617,-0.00977899265968616,0.0410208223621874
"177",0.0994869451699787,-0.0346031697493555,0.0312616916172036
"178",0.0950296893147291,0.00807197559644385,0.0481000922077683
"179",0.12044279378909,-0.0629841407294859,0.0127923661465027
"180",0.0854950030831622,-0.113658644119828,-0.00573804538114114
"181",0.0958653109646117,-0.0323685618762097,0.0419765499479175
"182",0.131027793869951,-0.0343477715394559,0.0218186530236193
"183",0.0756689898368181,-0.0408128220493792,0.00328133647686346
"184",0.0880512849432856,-0.0309436951263381,0.00971236563841481
"185",0.130773971545257,-0.0608966276310456,0.000456549622349595
"186",0.0765784473479233,-0.0511993990500189,0.0153412293654106
"187",0.125120410936948,-0.00744614727118389,-0.00973969822998713
"188",0.158007950453358,-0.0631554779446083,0.00935176452220908
"189",0.13069900517984,-0.0504665987846266,0.0228188320865251
"190",0.133445476808326,-0.0531963116094029,0.0208503862085551
"191",0.0942425390591734,-0.008709127946898,0.0130712817962754
"192",0.0978441908001059,-0.0638583574525347,0.00740850573149836
"193",0.0796774638230797,-0.0666373028114974,-0.00113526076568255
"194",0.105465686705111,-0.0269083378917156,0.0427748708540624
"195",0.0855974884366621,-0.0374154173665554,0.0328347684263844
"196",0.101536848811405,-0.0425953829085262,0.0236790750440374
"197",0.106828699516748,-0.0602120950987017,0.0304445246342407
"198",0.131899251029532,-0.00786813358876784,0.0113290833366919
"199",0.126126149185364,-0.00232473923933061,0.113605717733829
"200",0.148959838095516,-0.0171293783974071,0.0153539416569109
"201",0.141008075141424,-0.0441007668786905,-0.0175545036974746
"202",0.102685708896851,-0.0878455315891854,-0.0258799274398262
"203",0.149263925057713,-0.041150690940325,0.0115600713105513
"204",0.105752830845016,-0.0251364854378586,0.00653348702871568
"205",0.0778934297175617,-0.0483861864957497,-0.00153002660138352
"206",0.109091336873967,-0.0427443100591914,0.0177896867255258
"207",0.1560879448246,-0.0388203378487052,0.0562993990643451
"208",0.05037288396331,-0.0460341552669769,0.0171774358389941
"209",0.107901967184344,-0.0256103784849095,0.0220677309819429
"210",0.102483799595009,0.00674747912057388,0.0280272255566733
"211",0.10956111728613,-0.0101082687016836,0.0424098881615611
"212",0.128911531606083,-0.0202333711404887,0.0250695757159571
"213",0.104873676317744,-0.039967467468165,0.0220341365277245
"214",0.129866160709266,-0.0328185480547812,0.0434097923369118
"215",0.157944532173185,-0.0572764008049424,-0.0129558959593909
"216",0.0944541757443754,-0.0456652515132821,0.0299168987596276
"217",0.133253142832115,-0.0667535275652255,0.0327519743014553
"218",0.155563579357731,-0.000799971893512258,0.0178040997726371
"219",0.0918833546150488,-0.0162770677964538,0.0377555117041063
"220",0.0881426046326596,-0.0582920829405475,0.0200560991960513
"221",0.115564473932404,-0.0514708183186798,-0.0115591297012096
"222",0.16890046044228,-0.00412167920052038,0.0397881333898091
"223",0.132996237332684,-0.0352729078925436,0.0259977512457402
"224",0.13568922996515,-0.0352551193512428,0.00294626549795864
"225",0.120023894580127,-0.0265943027961645,-0.0120171485195217
"226",0.132021155696601,-0.0425316409337802,0.000796858774400407
"227",0.121744011379232,-0.0844349313426443,0.0146010532844618
"228",0.120700930630181,-0.0496049514727587,0.0080995193449866
"229",0.0779502191664477,-0.0460294097478556,0.0196752909590902
"230",0.12404998725984,-0.0461593802919456,0.0380021973480209
"231",0.126736194492297,-0.0455451841939427,0.0313009756337473
"232",0.107958269400359,0.0133230141051787,0.0285731644272752
"233",0.133209191983324,-0.0214267120472653,0.012972399257866
"234",0.130238776784163,-0.0473155906322505,0.0184650815606047
"235",0.13497369657896,-0.00771669652706597,-0.000775029983474862
"236",0.100109643292756,-0.00364619136993668,0.0685762943117519
"237",0.130542055435153,-0.0416542659170129,0.120136614724922
"238",0.103452967415282,-0.0636288315787394,0.0349941441723632
"239",0.135229881661722,0.019469197784067,0.0394953165749653
"240",0.106586512005531,-0.0834265057883472,0.0143504581180681
"241",0.106454590147347,-0.0179702701542897,0.015315165415085
"242",0.113569895763635,-0.0415300782077688,0.0194457004692982
"243",0.109095347132702,-0.0615366974479553,0.00358924919759996
"244",0.105189001405371,-0.0606518328549874,0.0329234817560256
"245",0.0990873473756978,-0.0385549219243449,0.0224512064368246
"246",0.131235980180587,-0.00858478871920602,0.0221167201785397
"247",0.128004418508188,0.00295301049554937,-0.0041283762184243
"248",0.129504920081765,-0.0574694744620741,0.0290985264149946
"249",0.106330879214411,-0.0190583529780646,0.00286732757577174
"250",0.112414831121916,-0.014865570565564,0.0891139180004397
"251",0.142925980439123,-0.112151937501222,-0.0129707435529361
"252",0.143594258526184,-0.0234161918070005,-0.0354549605227123
"253",0.109923552994054,-0.0749003542647666,-0.00953568881662737
"254",0.0881285086661824,-0.0974276557265387,-0.0477912950868177
"255",0.117173992803571,-0.0974791475643747,-0.0040282499512412
"256",0.121905263660791,-0.0751726749573025,0.0228125782084495
"257",0.156058524580695,-0.0823724353576097,-0.0110865733592749
"258",0.162231509558227,-0.113027071879201,-0.0173453219096176
"259",0.104869825823661,0.00916869073243205,0.0303784572655724
"260",0.132620912628936,-0.0443221733205509,-0.0116117796873448
"261",0.0940100342440414,0.00277059114224946,0.0161082843916458
"262",0.123217729208927,-0.137363718457271,-0.0186478176572229
"263",0.104036070008144,-0.0686175370633086,-0.0114449194328407
"264",0.142327751622915,-0.0102921064493844,-0.00749122242525277
"265",0.111463897630066,-0.0211211750040841,0.0168640931713714
"266",0.118482023495004,0.0203452785763807,0.0392761336255925
"267",0.124951008262582,-0.00917078343165422,0.0367038950982137
"268",0.138896896662347,-0.0516258250645851,0.0155157969076964
"269",0.121842661698235,-0.0566920150846015,0.0274023566495462
"270",0.0863546844414043,-0.0783420617138873,0.00408622877253047
"271",0.0951200485552317,0.00521973420944101,0.0593675556224842
"272",0.133417475378711,-0.0262237362989173,0.0210703821941075
"273",0.113945480723144,0.0651411797330689,0.0222175318109423
"274",0.108433416091847,-0.0141601310383677,0.0391221282552389
"275",0.122745705577461,-0.0612052839251452,0.0103029179871475
"276",0.14658894412016,-0.0683152240214667,0.0115489073280044
"277",0.0814773494728905,0.00590748274020238,-0.0149824011358269
"278",0.111771684535694,-0.0181016836034718,-0.016675769818008
"279",0.127504434598671,-0.036787557425081,0.0142135252897929
"280",0.113279797976226,-0.047496959826598,0.0180862396184738
"281",0.157086561561039,-0.0421006476889411,0.0653534311127604
"282",0.105912312416091,-0.0358986727806179,0.0523954626016788
"283",0.12028894705935,-0.0236619599562318,-0.00400029542515714
"284",0.106580563345952,0.000365114973543234,0.0157089884512159
"285",0.0942995876387367,-0.0555138666517241,0.0610778466883051
"286",0.132088841630045,-0.0578745670700488,-0.00831932973054193
"287",0.132617173647759,-0.075391173079274,0.0164439178987493
"288",0.119126893469388,-0.0196239935469834,0.00304398206608139
"289",0.122762478036233,-0.0555401321165388,0.0133407328235253
"290",0.148523389811572,-0.040494410753384,0.0376581251594495
"291",0.0984361418867683,-0.0421510116015907,0.0500148946642413
"292",0.114872906954836,-0.0191108553691157,0.0398525700897419
"293",0.0708547534438665,-0.00967903549273251,0.00636047211380176
"294",0.107325039348091,0.00589717354014719,0.0214069536479925
"295",0.133073260838071,0.00425295358255513,0.0194363717669788
"296",0.114892110799824,-0.0548130523560071,0.022877091504375
"297",0.121996400857658,-0.0557811644163635,0.00202348730594806
"298",0.119197344214238,-0.059645566864326,-0.0158636876070199
"299",0.103934158833328,-0.0261980474980266,0.00484607175302349
"300",0.129036029370678,-0.0515186392149407,-0.0101380426949647
"301",0.0986643039884796,0.0374560197545138,0.0298847849105854
"302",0.121306871209647,-0.0312312625622796,0.0850375055882638
"303",0.115491690450576,-0.0467240864052527,0.036460511784617
"304",0.115548123349192,-0.0581504494136614,0.0400550578651025
"305",0.126889066745102,-0.0424905320428507,-0.00744207113043434
"306",0.130136549033522,-0.0586111579816658,0.0303691413396909
"307",0.120589437547109,-0.0575605170496224,0.00529779845940677
"308",0.063386579216528,-0.0473391232111114,0.000831103797739957
"309",0.115955707628653,-0.0530279743442415,0.043509279158117
"310",0.0831725960930666,0.0133263080503673,0.00253655386204861
"311",0.0892618628185938,-0.0441247407295742,0.00793239818600353
"312",0.129272329242675,-0.0468509820190725,0.00401943240661283
"313",0.130946091875683,-0.0764723867155779,0.00764821266218041
"314",0.107376485694685,-0.0116726681858353,0.0244657481494839
"315",0.0993543983781854,-0.040345333982065,0.00904905878392494
"316",0.106530495744024,-0.0113559469870668,0.0276859019301968
"317",0.0265763202373535,0.0951516528136307,0.0320165945335845
"318",0.0989020368386114,-0.0401451956515123,0.0274585133448588
"319",0.0842535678060454,-0.01163939884605,0.0202789304309453
"320",0.099710889848461,0.0203324876533688,0.055793606155558
"321",0.0940113007172096,0.0376278910270955,0.0391355303192722
"322",0.0685115014910107,0.017770013613311,0.0451318422993249
"323",0.105871412990202,-0.0265008506206158,0.0048788539973375
"324",0.127167590569566,-0.0835150145574371,0.00684331188141304
"325",0.116880067079143,-0.0417173791148249,0.0272407942163489
"326",0.127348234630254,0.0257672919089389,0.0183983791606714
"327",0.072589835631106,-0.0330297356318617,0.0440451314137322
"328",0.110049310448635,-0.0504825622942154,0.0299701813888516
"329",0.130419696430424,-0.0529070744934059,0.0213966819401387
"330",0.129772319782314,-0.0130353584046083,0.0222672788776454
"331",0.10263621918701,-0.0458160093791824,0.00352156310482833
"332",0.163119200157319,-0.0235010194723638,0.039468767200535
"333",0.0968398116130339,-0.00990213456979839,0.0348152254996001
"334",0.115715270504941,-0.0305524594318536,-0.00149384976548859
"335",0.112692807715963,-0.0399021915299385,0.0217231178821944
"336",0.127192979371402,-0.0467940052247825,0.00230855217734717
"337",0.0989702989842743,-0.0121774006472565,-0.0100631647713339
"338",0.119415288122205,-0.0441528261302172,0.027776924235127
"339",0.106594722377061,-0.0456583717899519,0.0142934933099663
"340",0.120192901313215,-0.0605987606811148,0.0288343677658376
"341",0.110833657610958,-0.0414463903540762,-0.000100642848831493
"342",0.0879718305060482,-0.0606364795222649,0.01204279064083
"343",0.114265545961309,-0.0412055468399782,0.0386166768785979
"344",0.129894736718179,-0.0389268381407993,0.0259563728316164
"345",0.0988744763357589,-0.0417196413371255,0.0247602655944141
"346",0.112245237667309,-0.0393630150467063,0.00342304132333746
"347",0.0928028092096044,-0.0278493452471543,-0.00354494052530677
"348",0.125364111104347,-0.0445929029320185,-0.00266010157128724
"349",0.128706312855509,-0.0650451281114715,0.0283194568005535
"350",0.121319087140673,-0.061046878421855,0.0140491835113885
"351",0.136545554329813,-0.0598366769304175,0.0117521191697662
"352",0.076389351844725,0.0264127729403763,0.0427597906627046
"353",0.139076138812206,-0.014448465019285,0.0600050126690594
"354",0.0844580269210352,-0.0339711911720043,0.0032447142092574
"355",0.0701955962603761,0.0144733160745125,0.0581245795307268
"356",0.109463386998602,-0.0438516389315046,0.00461302391852852
"357",0.115786976538002,-0.0350482986231378,0.0620750405975741
"358",0.0859893637852174,2.18985259051632e-05,0.0430442003686713
"359",0.0699072836713699,-0.0312483996705445,0.076847754301677
"360",0.111304615617926,-0.0418650596164551,0.0054902679379301
"361",0.108711237328154,-0.030510590190662,-0.00289329529805938
"362",0.0947044543701058,-0.0520501096753751,-0.00190588698964579
"363",0.106927094970418,-0.0411770187318855,0.0131493643885435
"364",0.117077598597834,-0.0491214894539481,0.0210007474019694
"365",0.0972518292130971,-0.0396731095073304,0.0528133961387545
"366",0.102601473707502,-0.0245594142996594,0.0297358085627943
"367",0.114020094611888,-0.0604290140473364,-0.0130754671219
"368",0.120693107674943,-0.0302260569740364,-0.0244647826231881
"369",0.101536092586735,-0.0442436665562276,0.00157441153286898
"370",0.122776136097747,-0.0470703371079075,-0.0124468837972485
"371",0.076775266806431,-0.0717080062558746,-0.0128195492248145
"372",0.122739851702479,-0.0851056069542078,0.00156842022129934
"373",0.143042074394465,-0.0759686689661978,0.0195331297816073
"374",0.161951776777774,-0.0711992507888635,0.00913657791603168
"375",0.112958195241132,-0.0343814957667316,0.029210465437641
"376",0.107414821190546,-0.0218507646746324,0.00631743396632262
"377",0.0680446651177909,0.0419186344455388,0.00723934660782722
"378",0.0879139317429946,-0.0323397845712575,0.0362818475432664
"379",0.0705664506558502,0.00306869259969209,0.0211682344111366
"380",0.0933015072195773,0.00566776623964531,0.0188161128276206
"381",0.116527966895188,-0.0391938264697785,0.0342042528213303
"382",0.14144520242847,0.00781136754856942,0.0647653247141908
"383",0.062739511473636,-0.0108724707117796,0.00487285863940355
"384",0.0880169228160565,-0.0450639694572472,0.0189551000940095
"385",0.111620587422229,-0.0141272841981207,0.0404025731153902
"386",0.166028382665547,0.00982967294815241,0.0466410697662417
"387",0.0888536163144809,-0.0484498387118876,0.013945432050989
"388",0.0950234964388601,-0.0309648741904207,0.0277782314851693
"389",0.0882476769953088,-0.0160965414946756,0.0217826734916337
"390",0.120288085360572,-0.0714240483553166,0.0394003907937557
"391",0.122363542812737,-0.0366303817093687,0.0217496667913996
"392",0.123026644578951,-0.0580428286429518,0.0366802044929121
"393",0.132160828863601,-0.0683611026661682,0.0135117337490377
"394",0.10082319812438,-0.0269242691777869,0.0264205212257004
"395",0.129423304218655,-0.00681624081396161,0.00989036294059987
"396",0.108561086591419,-0.0385899782792216,0.00520145444053182
"397",0.0833492345514205,-0.0570652606865383,0.0164895152778873
"398",0.0821557473341708,-0.0294503396161988,-0.00991195986775694
"399",0.124139969898131,-0.033197535998052,0.0219089476301406
"400",0.113251275268123,-0.0389206456539397,0.0231472493786666
"401",0.139834035930581,-0.0352537538483204,0.024188849235746
"402",0.126053935382812,-0.0348926422896461,0.000104022541215534
"403",0.104455115129947,-0.0394201239076404,0.018945069772746
"404",0.113400004624711,-0.0250283681455223,0.00753252114913473
"405",0.133412813451793,-0.0562316037110898,0.0186972534764633
"406",0.13210590583996,-0.0275528463798277,0.000426360153144182
"407",0.147371980263846,-0.0263499609637061,0.0522185274127655
"408",0.12420393482367,-0.0691945401926688,0.0582073351023265
"409",0.137857853421258,-0.0187263206200177,0.0391317570684932
"410",0.128321566273349,-0.063345533433565,0.028333671842026
"411",0.126697001021615,-0.03206668760426,0.0174801746496237
"412",0.120210588450835,-0.0436377156994768,0.0168702285064092
"413",0.0865914111643032,-0.0677337742517853,0.00341108427739365
"414",0.0946513938435533,-0.0202269219207912,-0.00733586025699498
"415",0.1090449831551,-0.0256796072375837,0.0221784636422452
"416",0.0964770972378386,-0.0362704274016834,0.0175929219496713
"417",0.112721749738935,-0.071976921864892,0.0170298490889963
"418",0.0820970477497343,-0.0130969435426318,0.00316804851276574
"419",0.108514625391428,-0.0251436315940215,0.0556789766120616
"420",0.0936043746186303,0.00578004158728924,0.0123057935375213
"421",0.0988024593419548,-0.0189739549376778,0.00379934793812175
"422",0.136205529980447,-0.0687991719344654,0.0308396417806125
"423",0.0961789794828788,-0.0618278977514732,-0.000947604823849762
"424",0.0482254520879226,-0.0352303733412759,-0.00492209287484491
"425",0.0978249463958353,-0.0434868806193538,0.00148922804868585
"426",0.131878348539267,-0.0404508119812589,0.0313781585038639
"427",0.0836726046423268,-0.0390635549193356,0.0448087414169223
"428",0.113588850228141,-0.0135595164328188,0.0237992483979097
"429",0.0983745296698997,0.0254090621279525,0.0373590950350186
"430",0.0821233445038266,-0.0554892239778844,0.0274671998799546
"431",0.0773519883518897,-0.032560557404713,0.0402916027075621
"432",0.0834042603497406,0.0248125519176454,0.0112472156219231
"433",0.111540068399956,-0.0605516964545449,0.00302109130707963
"434",0.122578175976836,-0.150030286311239,-0.0199637424370708
"435",0.0829686267518199,-0.128766144090579,-0.0180065740484494
"436",0.131949834053337,-0.00264615569863064,0.00785826311800893
"437",0.0924248570957845,-0.022944786393697,0.00749561009032032
"438",0.126820208344669,-0.0579716302473933,0.00397064614735773
"439",0.102946835877314,-0.0386480199146178,0.0464018509603416
"440",0.0866119678524068,0.00588622562239752,0.0180050398708415
"441",0.12789009347534,-0.0341482010700202,0.0202105312209805
"442",0.124345861436682,-0.0161321172203757,0.0237895549087606
"443",0.0998988796370093,-0.0270538173314111,0.0230562567871124
"444",0.115895897694873,-0.0488156560398966,0.0425582768143277
"445",0.110410998199048,-0.0102512398344372,0.0333830452781932
"446",0.100649114706017,0.0438642777635746,0.0779528622701929
"447",0.0738029940425632,0.0437778340758966,0.0505017611041653
"448",0.0597173330728142,0.013685535843084,0.00777294094292704
"449",0.119435932427153,-0.00634326540702177,0.0439799978907126
"450",0.087695848818964,-0.0383464298419914,0.0347283244156907
"451",0.104528210437716,-0.0162793421627181,0.00817159697220243
"452",0.131358358107983,-0.087021853391634,0.0350030222343216
"453",0.0935619564489885,-0.0497909897579562,0.0208320767411101
"454",0.098204983510597,-0.0488162334678042,0.0118948931486849
"455",0.131882521167183,0.078480845286783,0.0152131653410606
"456",0.123094145390931,0.0101134513140625,0.0380522726635752
"457",0.102681614909724,-0.0219144156355287,0.0094100656789286
"458",0.109498875135368,-0.0241898683994127,0.0264715599141514
"459",0.0792078294686856,-0.0311204771960537,0.0166337898060572
"460",0.106486900119715,-0.0321351006759765,0.0110282534984713
"461",0.123176533307513,-0.055350292718783,0.0200735413889924
"462",0.122377739547708,0.0242370913905701,0.0708478007224733
